Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year
南北,门头沟其它,,6,惠泽家园,101102538824,2室1厅,283,门头沟,其他,89.0,2010
南北,城子,无电梯,6,城子二斜井,101102290586,3室1厅,200,门头沟,精装,61.0,1980
南北,城子,无电梯,6,绿岛家园,101101971347,4室2厅,480,门头沟,精装,133.0,2006
南北,门头沟其它,,5,檀香府,101102327268,4室1厅,1300,门头沟,毛坯,236.0,2016
南北,冯村,有电梯,5,华润西山墅,101101891037,4室3厅,2200,门头沟,精装,541.0,2013
东西,大峪,,6,黑山大街15号,101101241805,2室1厅,268,门头沟,精装,88.0,1996
南北,滨河西区,,7,德露苑,101101950522,2室1厅,310,门头沟,简装,93.0,1999
南北,城子,无电梯,5,向阳楼,101102228540,3室1厅,265,门头沟,简装,65.0,1970
南,大峪,无电梯,6,惠民家园,101102465179,1室0厅,193,门头沟,其他,48.0,2009
北,大峪,有电梯,24,新桥家园,101102081835,1室1厅,310,门头沟,简装,82.0,2003
南北,大峪,,6,新桥路小区,101102515702,2室1厅,239,门头沟,简装,63.0,1992
东西,冯村,有电梯,6,润西山苑,101102489705,3室1厅,560,门头沟,其他,117.0,2014
南北,大峪,,9,西山环路6号院,101102535533,3室1厅,730,门头沟,精装,140.0,2015
南北,大峪,无电梯,6,新桥路小区,101102047558,2室1厅,223,门头沟,精装,66.0,1992
南北,城子,无电梯,6,绿岛家园,101102093203,2室2厅,390,门头沟,精装,101.0,2003
南北,大峪,有电梯,7,西山环路3号院,101102656905,3室2厅,950,门头沟,毛坯,140.0,2015
南,门头沟其它,有电梯,24,梧桐苑栖凤园,101102742660,2室1厅,386,门头沟,精装,83.0,2013
南北,门头沟其它,,6,中门花园良实家园,101102745715,2室1厅,320,门头沟,其他,89.0,2003
南,大峪,无电梯,6,惠民家园,101102441831,1室0厅,200,门头沟,简装,47.0,2009
南北,滨河西区,无电梯,6,承泽苑,101101873027,3室1厅,390,门头沟,简装,102.0,2001
南北,大峪,无电梯,6,新桥大街61号院,101102263708,3室1厅,385,门头沟,其他,104.0,1995
南北,冯村,有电梯,26,丽景长安,101102375050,2室1厅,440,门头沟,其他,91.0,2012
南北,门头沟其它,无电梯,4,矿建街268号院,101102510613,2室1厅,280,门头沟,精装,76.0,2007
南北,冯村,有电梯,26,丽景长安,101102601317,2室1厅,425,门头沟,精装,92.0,2012
南北,冯村,有电梯,26,丽景长安,101101609861,2室1厅,430,门头沟,精装,91.0,2012
南北,城子,无电梯,6,桥东街小区,101101477138,2室1厅,238,门头沟,简装,56.0,1982
南,大峪,有电梯,21,金泰丽湾悦栖山,101102546810,2室1厅,406,门头沟,毛坯,92.0,2015
南北,大峪,有电梯,21,金泰丽湾悦栖山,101102485309,3室2厅,603,门头沟,精装,140.0,2015
东南,冯村,有电梯,20,润景公馆,101102239421,2室1厅,489,门头沟,精装,99.0,2011
南北,冯村,有电梯,10,润西山苑,101102326918,4室2厅,1100,门头沟,精装,211.0,2012
南,冯村,有电梯,26,丽景长安,101102622866,2室1厅,410,门头沟,精装,88.0,2012
南北,滨河西区,无电梯,6,承泽苑,101102156384,3室1厅,400,门头沟,简装,112.0,2000
东西,城子,无电梯,7,阁外山水,101102176364,4室1厅,528,门头沟,精装,145.0,2004
南北,冯村,有电梯,10,润西山苑,101102565280,3室1厅,660,门头沟,精装,128.0,2014
南,滨河西区,无电梯,6,皓月园,101102671395,3室2厅,715,门头沟,其他,169.0,2005
南,冯村,有电梯,23,丽景长安,101102121879,2室1厅,390,门头沟,精装,87.0,2012
东西,城子,无电梯,6,龙泉花园,101102671530,2室1厅,340,门头沟,其他,86.0,1996
南,冯村,有电梯,23,丽景长安,101102679856,2室1厅,417,门头沟,精装,87.0,2012
西南,冯村,,20,润景公馆,101102653182,2室1厅,505,门头沟,简装,103.0,2011
南北,城子,无电梯,6,桥东街小区,101102656557,3室1厅,245,门头沟,其他,64.0,1992
东南北,冯村,无电梯,6,冯村信园小区,101102667698,3室1厅,360,门头沟,其他,97.0,1997
北,滨河西区,有电梯,14,皓月园,101102495332,1室0厅,198,门头沟,精装,46.0,2006
南北,大峪,无电梯,6,永新小区,101101915354,2室1厅,239,门头沟,其他,61.0,1993
南北,门头沟其它,无电梯,6,中门花园良实家园,101102548022,2室1厅,310,门头沟,简装,99.0,2000
东西,大峪,有电梯,9,惠民家园,101101548444,2室1厅,330,门头沟,精装,91.0,2010
南北,冯村,有电梯,10,润西山苑,101102180200,3室1厅,950,门头沟,精装,130.0,2014
南北,冯村,,23,丽景长安,101102364047,2室1厅,445,门头沟,精装,93.0,2012
南北,滨河西区,无电梯,6,含晖苑,101102422081,4室2厅,650,门头沟,精装,164.0,2007
东,大峪,有电梯,24,新桥家园,101102153053,1室1厅,330,门头沟,精装,84.0,2003
南北,大峪,无电梯,6,黑山东街,101102564371,2室1厅,298,门头沟,精装,67.0,1996
南北,滨河西区,无电梯,6,德露苑,101101444563,5室2厅,590,门头沟,简装,164.0,1997
南北,门头沟其它,无电梯,4,潭墅苑,101101652066,3室2厅,500,门头沟,精装,170.0,2006
南,滨河西区,无电梯,6,承泽苑,101102248184,1室1厅,240,门头沟,简装,61.0,2001
西,大峪,有电梯,24,新桥家园,101101685159,2室1厅,460,门头沟,简装,109.0,2003
南,大峪,无电梯,6,惠民家园,101102616390,1室0厅,188,门头沟,其他,44.0,2009
南北,城子,无电梯,6,七棵树东大街120号院,101101930891,2室1厅,293,门头沟,其他,83.0,2002
南北,大峪,,6,大峪南路,101102282859,2室1厅,229,门头沟,简装,69.0,1980
南北,门头沟其它,,6,惠泽家园,101102273579,1室1厅,215,门头沟,精装,65.0,2010
南西北,门头沟其它,无电梯,6,惠泽家园,101102690228,2室1厅,300,门头沟,精装,85.0,2010
东北,城子,无电梯,7,龙泉花园,101101949557,2室1厅,305,门头沟,简装,91.0,1996
南北,门头沟其它,无电梯,6,惠泽家园,101102491810,2室1厅,290,门头沟,毛坯,84.0,2010
南北,滨河西区,无电梯,6,德露苑,101101698678,2室1厅,340,门头沟,简装,93.0,1999
南北,冯村,无电梯,6,冯村信园小区,101102417411,2室1厅,328,门头沟,精装,86.0,1997
南,冯村,有电梯,26,丽景长安,101102616051,2室1厅,408,门头沟,精装,88.0,2012
南北,滨河西区,无电梯,6,德露苑,101102535766,2室1厅,320,门头沟,精装,80.0,1998
南北,大峪,,24,华远裘马四季,101102620110,4室2厅,1090,门头沟,精装,165.0,2017
南北,滨河西区,有电梯,10,含晖苑,101102475322,2室1厅,400,门头沟,精装,95.0,2007
南北,冯村,有电梯,26,丽景长安,101101755757,2室1厅,440,门头沟,精装,91.0,2012
南北,大峪,有电梯,21,金泰丽湾悦栖山,101102493936,3室1厅,560,门头沟,精装,121.0,2015
南北,门头沟其它,无电梯,6,惠泽家园,101102562186,2室1厅,245,门头沟,精装,71.0,2010
南北,城子,,6,新桥大街52号院,101102666788,2室1厅,246,门头沟,其他,60.0,1988
南北,门头沟其它,无电梯,6,惠泽家园,101102405490,2室1厅,310,门头沟,精装,89.0,2010
南北,城子,无电梯,7,阁外山水,101102055098,2室1厅,416,门头沟,其他,99.0,2004
西,大峪,有电梯,24,新桥家园,101102398620,2室2厅,450,门头沟,精装,120.0,2003
南北,滨河西区,无电梯,6,倚山嘉园,101102389353,2室1厅,405,门头沟,精装,98.0,2008
东西,滨河西区,有电梯,13,倚山嘉园,101101933263,3室1厅,520,门头沟,精装,132.0,2005
南北,大峪,无电梯,6,桃园小区,101102122830,2室2厅,300,门头沟,其他,87.0,2000
南北,门头沟其它,有电梯,27,梧桐苑栖凤园,101101829282,3室1厅,446.5,门头沟,简装,89.0,2013
南北,冯村,有电梯,20,润景公馆,101102356339,3室2厅,740,门头沟,精装,148.0,2011
南北,大峪,无电梯,6,永新小区,101102572155,2室1厅,348,门头沟,其他,92.0,1996
东西,城子,,7,阁外山水,101102370773,2室1厅,350,门头沟,精装,99.0,2004
南,大峪,有电梯,19,金泰丽湾悦栖山,101102649997,2室1厅,430,门头沟,简装,97.0,2015
南北,门头沟其它,,6,军庄杨坨小区,101102702747,2室1厅,170,门头沟,简装,55.0,1986
南北,滨河西区,无电梯,6,霁月园,101101209958,4室2厅,650,门头沟,精装,204.0,2006
南北,滨河西区,无电梯,6,新桥南大街,101102206653,2室1厅,245,门头沟,简装,64.0,1987
南北,城子,有电梯,12,阁外山水,101101645810,3室1厅,480,门头沟,精装,123.0,2004
南北,门头沟其它,无电梯,6,惠泽家园,101102207935,2室1厅,310,门头沟,其他,90.0,2010
西北,冯村,有电梯,20,润景公馆,101102587056,2室2厅,500,门头沟,其他,100.0,2011
南北,城子,无电梯,6,三家店西宁路,101102262177,2室1厅,206,门头沟,简装,62.0,1986
南北,大峪,无电梯,6,峪园小区,101101701841,3室1厅,420,门头沟,简装,120.0,1997
南北,冯村,,26,丽景长安,101102702153,2室1厅,420,门头沟,精装,91.0,2012
东,城子,,6,城子西七棵树90号院,101102249517,2室1厅,317,门头沟,精装,90.0,2007
西,大峪,无电梯,7,黑山东街,101102742661,1室1厅,193,门头沟,其他,41.0,1994
东西,城子,无电梯,7,阁外山水,101101872424,2室1厅,355,门头沟,其他,101.0,2004
南北,冯村,有电梯,26,丽景长安,101102382692,2室1厅,425,门头沟,精装,91.0,2012
南北,大峪,有电梯,20,金泰丽湾悦栖山,101102349373,2室1厅,470,门头沟,精装,110.0,2016
南北,门头沟其它,无电梯,6,惠泽家园,101102582870,2室1厅,310,门头沟,精装,90.0,2010
南北,大峪,有电梯,20,惠民家园,101102216222,2室1厅,275,门头沟,简装,64.0,2012
南北,门头沟其它,无电梯,6,惠泽家园,101101799096,2室1厅,305,门头沟,其他,89.0,2010
西北,滨河西区,,14,皓月园,101102656955,1室1厅,240,门头沟,其他,58.0,2006
南北,冯村,有电梯,26,丽景长安,101102642574,2室1厅,440,门头沟,精装,91.0,2012
东西,滨河西区,有电梯,18,临镜苑,101102425425,2室1厅,375,门头沟,其他,92.0,2008
东,大峪,有电梯,24,新桥家园,101102458112,2室1厅,450,门头沟,其他,117.0,2003
南北,滨河西区,有电梯,14,含晖苑,101102446828,2室1厅,399,门头沟,其他,99.0,2007
南北,门头沟其它,有电梯,24,梧桐苑知秋园,101101670414,3室1厅,600,门头沟,精装,119.0,2013
南北,城子,无电梯,6,龙泉花园,101102591221,3室1厅,350,门头沟,简装,87.0,1996
南北,冯村,无电梯,6,冯村信园小区,101102192630,3室1厅,350,门头沟,其他,97.0,1997
南北,城子,无电梯,6,绿岛家园,101102591125,4室1厅,540,门头沟,其他,148.0,2006
南北,大峪,无电梯,6,新桥路小区,101102029966,2室1厅,240,门头沟,精装,60.0,1992
南北,滨河西区,无电梯,6,承泽苑,101102565901,3室1厅,450,门头沟,简装,112.0,2000
南北,城子,无电梯,5,向阳楼,101102583478,2室1厅,228,门头沟,其他,61.0,1970
东西,滨河西区,有电梯,18,临镜苑,101102457262,2室1厅,405,门头沟,精装,97.0,2008
南北,滨河西区,无电梯,6,德露苑,101102563516,2室1厅,360,门头沟,其他,90.0,1999
西,大峪,有电梯,24,新桥家园,101102437834,2室2厅,465,门头沟,精装,117.0,2003
南北,城子,无电梯,6,桥东街小区,101101675891,2室1厅,216,门头沟,简装,54.0,1983
南北,大峪,,21,金泰丽湾悦栖山,101102717342,3室1厅,565,门头沟,精装,121.0,2016
南北,门头沟其它,无电梯,6,惠泽家园,101102415544,2室1厅,248,门头沟,其他,70.0,2010
南,大峪,无电梯,6,峪园小区,101102423238,2室1厅,222,门头沟,简装,60.0,1990
南北,大峪,无电梯,6,新桥路小区,101101311724,2室1厅,215,门头沟,简装,54.0,1992
南,城子,无电梯,6,龙泉花园,101102589136,1室1厅,195,门头沟,简装,48.0,1996
南北,城子,有电梯,12,阁外山水,101102575409,3室2厅,450,门头沟,其他,113.0,2004
南北,门头沟其它,无电梯,6,中门花园良实家园,101102556178,2室1厅,310,门头沟,简装,89.0,2003
南北,大峪,无电梯,6,桃园小区,101102575053,2室1厅,292,门头沟,其他,83.0,2000
西南,冯村,,20,润景公馆,101102631633,2室1厅,478,门头沟,其他,99.0,2011
南,冯村,,6,冯村信园小区,101102724679,2室1厅,300,门头沟,精装,72.0,1997
南北,冯村,有电梯,10,润西山苑,101102203468,4室2厅,1100,门头沟,精装,212.0,2014
南北,冯村,无电梯,6,冯村信园小区,101102480859,3室1厅,341,门头沟,精装,92.0,1997
南北,滨河西区,,6,含晖苑,101102482218,2室1厅,375,门头沟,其他,90.0,2005
南,门头沟其它,有电梯,24,梧桐苑知秋园,101102488253,2室1厅,380,门头沟,简装,83.0,2013
南,门头沟其它,,24,梧桐苑栖凤园,101102508630,2室1厅,386,门头沟,简装,83.0,2013
南北,大峪,无电梯,6,桃园小区,101102346027,2室1厅,289,门头沟,其他,82.0,2000
南北,冯村,有电梯,11,冯村嘉园一区,101102370395,2室1厅,447.5,门头沟,简装,117.0,2002
南,大峪,有电梯,20,惠民家园,101102582986,2室1厅,245,门头沟,精装,62.0,2012
南北,门头沟其它,无电梯,6,中门寺街67号院,101102609356,2室1厅,260,门头沟,简装,76.0,2001
南北,大峪,,8,西山环路3号院,101101753486,3室2厅,837,门头沟,精装,139.0,2015
东南北,城子,无电梯,5,向阳楼,101102639599,2室1厅,249,门头沟,其他,69.0,1970
南北,冯村,无电梯,6,冯村信园小区,101102744595,2室1厅,303,门头沟,其他,79.0,1997
南北,滨河西区,无电梯,7,德露苑,101102578557,2室1厅,290,门头沟,精装,82.0,1999
南北,冯村,有电梯,10,润西山苑,101102352981,3室2厅,674,门头沟,精装,129.0,2014
东南,滨河西区,无电梯,6,承泽苑,101101493064,2室1厅,275,门头沟,简装,72.0,2000
西北,滨河西区,无电梯,6,皓月园,101101423844,1室1厅,222,门头沟,精装,52.0,2005
南北,门头沟其它,,6,檀香府,101102354850,3室2厅,670,门头沟,毛坯,135.0,2016
南北,滨河西区,无电梯,6,霁月园,101102618131,4室2厅,580,门头沟,毛坯,203.0,2006
南,大峪,无电梯,6,惠民家园,101101760415,2室1厅,269,门头沟,简装,67.0,2011
西北,门头沟其它,,6,中门寺街6号院,101102739014,2室1厅,265,门头沟,简装,73.0,2000
南,大峪,有电梯,24,新桥家园,101102416124,2室1厅,360,门头沟,简装,92.0,2003
西北,大峪,无电梯,6,新桥大街甲43号楼,101101639575,2室1厅,220,门头沟,其他,48.0,1987
南北,大峪,无电梯,6,峪园小区,101100482285,2室1厅,385,门头沟,简装,113.0,1996
南西,城子,有电梯,12,绿岛家园,101101743746,2室1厅,367.9,门头沟,精装,89.0,2011
南,大峪,有电梯,18,大峪南路,101102620123,2室1厅,215,门头沟,简装,58.0,1988
南北,滨河西区,无电梯,6,霁月园,101102161373,3室1厅,522,门头沟,其他,131.0,2006
东南,滨河西区,有电梯,14,皓月园,101102723777,1室0厅,213,门头沟,其他,42.0,2006
南北,大峪,无电梯,6,新桥大街61号院,101102418230,2室1厅,325,门头沟,精装,87.0,1995
东西,滨河西区,有电梯,14,皓月园,101102395284,2室1厅,300,门头沟,简装,72.0,2006
南北,城子,无电梯,6,绿岛家园,101102051963,2室1厅,406,门头沟,精装,99.0,2005
北,大峪,有电梯,24,新桥家园,101102590880,1室1厅,330,门头沟,简装,84.0,2003
南北,大峪,无电梯,6,桃园小区,101101752045,2室1厅,260,门头沟,简装,74.0,2000
南,门头沟其它,有电梯,27,梧桐苑栖凤园,101101800540,2室1厅,410,门头沟,精装,85.0,2013
东西,滨河西区,,6,石龙北路20号院,101101621758,2室1厅,274,门头沟,精装,72.0,1995
东西,城子,无电梯,6,剧场东街,101100948225,2室2厅,330,门头沟,精装,91.0,1980
南北,滨河西区,无电梯,7,德露苑,101102129602,3室2厅,550,门头沟,简装,150.0,1999
南,冯村,有电梯,9,丽景长安,101102519815,2室1厅,420,门头沟,精装,83.0,2012
南北,大峪,有电梯,21,金泰丽湾悦栖山,101101653336,3室2厅,659,门头沟,毛坯,131.0,2015
东南北,大峪,有电梯,7,西山环路3号院,101102370063,3室2厅,750,门头沟,其他,140.0,2015
南,大峪,有电梯,27,门头沟京汉铂寓,101102264388,2室1厅,407,门头沟,简装,90.0,2015
东西,冯村,有电梯,10,润西山苑,101102294077,2室1厅,479,门头沟,精装,95.0,2012
南,大峪,有电梯,27,门头沟京汉铂寓,101102190720,2室1厅,388,门头沟,精装,87.0,2015
南北,大峪,有电梯,21,金泰丽湾悦栖山,101102397957,3室1厅,560,门头沟,毛坯,130.0,2015
西南,滨河西区,无电梯,6,葡东小区,101102498958,2室1厅,340,门头沟,简装,93.0,2002
南北,门头沟其它,无电梯,5,东方小区,101102521857,2室1厅,115,门头沟,其他,57.0,1986
东南,大峪,,24,新桥家园,101102683971,1室1厅,298,门头沟,其他,80.0,2001
南北,大峪,无电梯,6,新桥路小区,101102649892,2室1厅,252,门头沟,简装,61.0,1993
南北,门头沟其它,无电梯,6,惠泽家园,101102656847,1室1厅,225,门头沟,精装,65.0,2010
西,大峪,有电梯,24,新桥家园,101102147684,1室1厅,330,门头沟,精装,84.0,2003
南北,城子,无电梯,6,绿岛家园,101102711838,1室1厅,290,门头沟,其他,66.0,2006
东,滨河西区,,13,倚山嘉园,101102707233,1室1厅,330,门头沟,简装,80.0,2005
南北,大峪,无电梯,6,黑山东街,101102139800,2室1厅,308,门头沟,精装,69.0,2000
西,城子,无电梯,7,龙泉花园,101101949562,1室1厅,210,门头沟,简装,61.0,1996
南北,城子,无电梯,6,新桥大街56号院,101101440576,2室0厅,300,门头沟,简装,76.0,1999
北,滨河西区,有电梯,14,皓月园,101102211404,1室0厅,208,门头沟,简装,46.0,2006
南北,滨河西区,无电梯,6,倚山嘉园,101092171272,3室2厅,480,门头沟,简装,158.0,2008
南北,门头沟其它,,6,檀香府,101102421046,3室1厅,649,门头沟,毛坯,135.0,2016
东,滨河西区,有电梯,13,倚山嘉园,101102472711,1室1厅,308,门头沟,简装,80.0,2005
